Date,Customer,Job #_y,Item_y,AQL Shift,Inspection Station (Gluer),Total Pieces,Defect Code,Defect Description,Defective Samples,Total Samples,Total Estimated Defective,Department of Origin,Machine of Origin
,,410477,7891.0,,,,,,,,0.0,,
,,411349,7891.0,,,,,,,,0.0,,
,,420841,7891.0,,,,,,,,0.0,,
,,410729,7892.0,,,,,,,,0.0,,
,,410851,7893.0,,,,,,,,0.0,,
,,410718,7893.0,,,,,,,,0.0,,
,,411387,7893.0,,,,,,,,0.0,,
,,410851,7894.0,,,,,,,,0.0,,
,,411047,7894.0,,,,,,,,0.0,,
,,411236,7894.0,,,,,,,,0.0,,
,,411341,7894.0,,,,,,,,0.0,,
,,411347,7894.0,,,,,,,,0.0,,
,,411778,7894.0,,,,,,,,0.0,,
,,411987,7894.0,,,,,,,,0.0,,
,,411988,7894.0,,,,,,,,0.0,,
,,410851,7895.0,,,,,,,,0.0,,
,,411387,7895.0,,,,,,,,0.0,,
,,411389,7895.0,,,,,,,,0.0,,
,,411600,7895.0,,,,,,,,0.0,,
,,411767,7895.0,,,,,,,,0.0,,
,,412076,7895.0,,,,,,,,0.0,,
,,412279,7895.0,,,,,,,,0.0,,
,,412315,7895.0,,,,,,,,0.0,,
,,412596,7895.0,,,,,,,,0.0,,
,,420151,7895.0,,,,,,,,0.0,,
,,420471,7895.0,,,,,,,,0.0,,
,,420455,7895.0,,,,,,,,0.0,,
,,410851,7896.0,,,,,,,,0.0,,
,,410718,7896.0,,,,,,,,0.0,,
,,411387,7896.0,,,,,,,,0.0,,
,,410851,7897.0,,,,,,,,0.0,,
,,411387,7897.0,,,,,,,,0.0,,
,,412233,7897.0,,,,,,,,0.0,,
,,410778,7907.0,,,,,,,,0.0,,
,,410556,7908.0,,,,,,,,0.0,,
,,410937,7908.0,,,,,,,,0.0,,
,,420734,7908.0,,,,,,,,0.0,,
,,410557,7909.0,,,,,,,,0.0,,
,,410938,7909.0,,,,,,,,0.0,,
,,420736,7909.0,,,,,,,,0.0,,
,,410556,7910.0,,,,,,,,0.0,,
,,410937,7910.0,,,,,,,,0.0,,
,,420734,7910.0,,,,,,,,0.0,,
,,410711,7911.0,,,,,,,,0.0,,
,,410775,7911.0,,,,,,,,0.0,,
,,410711,7912.0,,,,,,,,0.0,,
,,410775,7912.0,,,,,,,,0.0,,
,,410711,7913.0,,,,,,,,0.0,,
,,410776,7913.0,,,,,,,,0.0,,
,,410711,7914.0,,,,,,,,0.0,,
,,410776,7914.0,,,,,,,,0.0,,
,,410884,7915.0,,,,,,,,0.0,,
,,412094,7915.0,,,,,,,,0.0,,
,,411250,7918.0,,,,,,,,0.0,,
,,410842,7919.0,,,,,,,,0.0,,
,,411251,7919.0,,,,,,,,0.0,,
,,410842,7920.0,,,,,,,,0.0,,
,,411251,7920.0,,,,,,,,0.0,,
,,410842,7921.0,,,,,,,,0.0,,
,,411251,7921.0,,,,,,,,0.0,,
,,410841,7926.0,,,,,,,,0.0,,
,,410840,7927.0,,,,,,,,0.0,,
,,410785,7928.0,,,,,,,,0.0,,
,,411366,7928.0,,,,,,,,0.0,,
,,411494,7928.0,,,,,,,,0.0,,
,,411514,7928.0,,,,,,,,0.0,,
,,411710,7928.0,,,,,,,,0.0,,
,,411998,7928.0,,,,,,,,0.0,,
,,420049,7928.0,,,,,,,,0.0,,
,,420227,7928.0,,,,,,,,0.0,,
,,420228,7928.0,,,,,,,,0.0,,
,,410785,7929.0,,,,,,,,0.0,,
,,411366,7929.0,,,,,,,,0.0,,
,,411494,7929.0,,,,,,,,0.0,,
,,411514,7929.0,,,,,,,,0.0,,
,,411710,7929.0,,,,,,,,0.0,,
,,411998,7929.0,,,,,,,,0.0,,
,,420049,7929.0,,,,,,,,0.0,,
,,420227,7929.0,,,,,,,,0.0,,
,,420228,7929.0,,,,,,,,0.0,,
,,410785,7930.0,,,,,,,,0.0,,
,,411366,7930.0,,,,,,,,0.0,,
,,411494,7930.0,,,,,,,,0.0,,
,,411514,7930.0,,,,,,,,0.0,,
,,411710,7930.0,,,,,,,,0.0,,
,,411998,7930.0,,,,,,,,0.0,,
,,420049,7930.0,,,,,,,,0.0,,
,,420227,7930.0,,,,,,,,0.0,,
,,420228,7930.0,,,,,,,,0.0,,
,,410785,7931.0,,,,,,,,0.0,,
,,411366,7931.0,,,,,,,,0.0,,
,,411494,7931.0,,,,,,,,0.0,,
,,411514,7931.0,,,,,,,,0.0,,
,,411710,7931.0,,,,,,,,0.0,,
,,411998,7931.0,,,,,,,,0.0,,
,,420049,7931.0,,,,,,,,0.0,,
,,420227,7931.0,,,,,,,,0.0,,
,,420228,7931.0,,,,,,,,0.0,,
,,410760,7932.0,,,,,,,,0.0,,
,,421343,7933.0,,,,,,,,0.0,,
,,421344,7933.0,,,,,,,,0.0,,
,,421346,7933.0,,,,,,,,0.0,,
,,421340,7934.0,,,,,,,,0.0,,
,,421341,7934.0,,,,,,,,0.0,,
,,421342,7934.0,,,,,,,,0.0,,
,,421343,7934.0,,,,,,,,0.0,,
,,421344,7934.0,,,,,,,,0.0,,
,,421346,7934.0,,,,,,,,0.0,,
,,410774,7936.0,,,,,,,,0.0,,
,,410984,7936.0,,,,,,,,0.0,,
,,410774,7937.0,,,,,,,,0.0,,
,,410984,7937.0,,,,,,,,0.0,,
,,410774,7938.0,,,,,,,,0.0,,
,,410984,7938.0,,,,,,,,0.0,,
,,410774,7939.0,,,,,,,,0.0,,
,,410984,7939.0,,,,,,,,0.0,,
,,411476,7946.0,,,,,,,,0.0,,
,,410814,7946.0,,,,,,,,0.0,,
,,412586,7946.0,,,,,,,,0.0,,
,,412602,7946.0,,,,,,,,0.0,,
,,420565,7946.0,,,,,,,,0.0,,
,,410754,7948.0,,,,,,,,0.0,,
,,421333,7948.0,,,,,,,,0.0,,
,,410785,7949.0,,,,,,,,0.0,,
,,411366,7949.0,,,,,,,,0.0,,
,,411494,7949.0,,,,,,,,0.0,,
,,411514,7949.0,,,,,,,,0.0,,
,,411710,7949.0,,,,,,,,0.0,,
,,411998,7949.0,,,,,,,,0.0,,
,,420049,7949.0,,,,,,,,0.0,,
,,420227,7949.0,,,,,,,,0.0,,
,,420228,7949.0,,,,,,,,0.0,,
,,410685,7954.0,,,,,,,,0.0,,
,,410922,7955.0,,,,,,,,0.0,,
,,410923,7955.0,,,,,,,,0.0,,
,,411020,7955.0,,,,,,,,0.0,,
,,410922,7956.0,,,,,,,,0.0,,
,,411019,7956.0,,,,,,,,0.0,,
,,410784,7957.0,,,,,,,,0.0,,
,,411161,7957.0,,,,,,,,0.0,,
,,411241,7957.0,,,,,,,,0.0,,
,,411723,7957.0,,,,,,,,0.0,,
,,412046,7957.0,,,,,,,,0.0,,
,,412064,7957.0,,,,,,,,0.0,,
,,410791,7958.0,,,,,,,,0.0,,
,,410963,7958.0,,,,,,,,0.0,,
,,411466,7958.0,,,,,,,,0.0,,
,,411909,7958.0,,,,,,,,0.0,,
,,420248,7958.0,,,,,,,,0.0,,
,,421004,7958.0,,,,,,,,0.0,,
,,421414,7958.0,,,,,,,,0.0,,
,,410791,7959.0,,,,,,,,0.0,,
,,410962,7959.0,,,,,,,,0.0,,
,,411465,7959.0,,,,,,,,0.0,,
,,421327,7959.0,,,,,,,,0.0,,
,,410791,7960.0,,,,,,,,0.0,,
,,411913,7960.0,,,,,,,,0.0,,
,,411123,7964.0,,,,,,,,0.0,,
,,411124,7964.0,,,,,,,,0.0,,
,,410985,7965.0,,,,,,,,0.0,,
,,410984,7966.0,,,,,,,,0.0,,
,,410984,7967.0,,,,,,,,0.0,,
,,410984,7968.0,,,,,,,,0.0,,
,,410984,7969.0,,,,,,,,0.0,,
,,410986,7971.0,,,,,,,,0.0,,
,,410985,7972.0,,,,,,,,0.0,,
,,410985,7973.0,,,,,,,,0.0,,
,,410985,7974.0,,,,,,,,0.0,,
,,410985,7975.0,,,,,,,,0.0,,
,,410985,7976.0,,,,,,,,0.0,,
,,410985,7977.0,,,,,,,,0.0,,
,,410985,7978.0,,,,,,,,0.0,,
,,410985,7979.0,,,,,,,,0.0,,
,,410985,7980.0,,,,,,,,0.0,,
,,410986,7981.0,,,,,,,,0.0,,
,,410986,7982.0,,,,,,,,0.0,,
,,410986,7983.0,,,,,,,,0.0,,
,,410986,7984.0,,,,,,,,0.0,,
,,410986,7985.0,,,,,,,,0.0,,
,,410986,7986.0,,,,,,,,0.0,,
,,410986,7987.0,,,,,,,,0.0,,
,,410986,7988.0,,,,,,,,0.0,,
,,410986,7989.0,,,,,,,,0.0,,
,,410986,7990.0,,,,,,,,0.0,,
,,410986,7991.0,,,,,,,,0.0,,
,,410986,7992.0,,,,,,,,0.0,,
,,410986,7993.0,,,,,,,,0.0,,
,,410986,7994.0,,,,,,,,0.0,,
,,410985,7995.0,,,,,,,,0.0,,
,,410985,7996.0,,,,,,,,0.0,,
,,410985,7997.0,,,,,,,,0.0,,
,,410986,7998.0,,,,,,,,0.0,,
,,410986,7999.0,,,,,,,,0.0,,
,,410983,8000.0,,,,,,,,0.0,,
,,410983,8001.0,,,,,,,,0.0,,
,,410983,8002.0,,,,,,,,0.0,,
,,410983,8003.0,,,,,,,,0.0,,
,,410772,8004.0,,,,,,,,0.0,,
,,410982,8004.0,,,,,,,,0.0,,
,,410772,8005.0,,,,,,,,0.0,,
,,410982,8005.0,,,,,,,,0.0,,
,,410772,8006.0,,,,,,,,0.0,,
,,410982,8006.0,,,,,,,,0.0,,
,,411600,8007.0,,,,,,,,0.0,,
,,411777,8007.0,,,,,,,,0.0,,
,,411778,8007.0,,,,,,,,0.0,,
,,411987,8007.0,,,,,,,,0.0,,
,,411988,8007.0,,,,,,,,0.0,,
,,412076,8007.0,,,,,,,,0.0,,
,,412279,8007.0,,,,,,,,0.0,,
,,412315,8007.0,,,,,,,,0.0,,
,,412596,8007.0,,,,,,,,0.0,,
,,420151,8007.0,,,,,,,,0.0,,
,,420471,8007.0,,,,,,,,0.0,,
,,420455,8007.0,,,,,,,,0.0,,
,,410772,8008.0,,,,,,,,0.0,,
,,410982,8008.0,,,,,,,,0.0,,
,,410849,8009.0,,,,,,,,0.0,,
,,411237,8009.0,,,,,,,,0.0,,
,,411340,8009.0,,,,,,,,0.0,,
,,411345,8009.0,,,,,,,,0.0,,
,,411387,8009.0,,,,,,,,0.0,,
,,411388,8009.0,,,,,,,,0.0,,
,,411049,8009.0,,,,,,,,0.0,,
,,411599,8009.0,,,,,,,,0.0,,
,,411601,8009.0,,,,,,,,0.0,,
,,411765,8009.0,,,,,,,,0.0,,
,,411766,8009.0,,,,,,,,0.0,,
,,411777,8009.0,,,,,,,,0.0,,
,,411961,8009.0,,,,,,,,0.0,,
,,411986,8009.0,,,,,,,,0.0,,
,,412075,8009.0,,,,,,,,0.0,,
,,412212,8009.0,,,,,,,,0.0,,
,,412233,8009.0,,,,,,,,0.0,,
,,412278,8009.0,,,,,,,,0.0,,
,,412313,8009.0,,,,,,,,0.0,,
,,412412,8009.0,,,,,,,,0.0,,
,,412595,8009.0,,,,,,,,0.0,,
,,420150,8009.0,,,,,,,,0.0,,
,,420454,8009.0,,,,,,,,0.0,,
,,420470,8009.0,,,,,,,,0.0,,
,,420676,8009.0,,,,,,,,0.0,,
,,420677,8009.0,,,,,,,,0.0,,
,,420776,8009.0,,,,,,,,0.0,,
,,420777,8009.0,,,,,,,,0.0,,
,,420991,8009.0,,,,,,,,0.0,,
,,420992,8009.0,,,,,,,,0.0,,
,,421082,8009.0,,,,,,,,0.0,,
,,421091,8009.0,,,,,,,,0.0,,
,,421092,8009.0,,,,,,,,0.0,,
,,421208,8009.0,,,,,,,,0.0,,
,,421211,8009.0,,,,,,,,0.0,,
,,421472,8009.0,,,,,,,,0.0,,
,,421473,8009.0,,,,,,,,0.0,,
,,410849,8010.0,,,,,,,,0.0,,
,,411237,8010.0,,,,,,,,0.0,,
,,411340,8010.0,,,,,,,,0.0,,
,,411345,8010.0,,,,,,,,0.0,,
,,411387,8010.0,,,,,,,,0.0,,
,,411389,8010.0,,,,,,,,0.0,,
,,411049,8010.0,,,,,,,,0.0,,
,,411599,8010.0,,,,,,,,0.0,,
,,411600,8010.0,,,,,,,,0.0,,
,,411765,8010.0,,,,,,,,0.0,,
,,411767,8010.0,,,,,,,,0.0,,
,,411777,8010.0,,,,,,,,0.0,,
,,411986,8010.0,,,,,,,,0.0,,
,,412075,8010.0,,,,,,,,0.0,,
,,412076,8010.0,,,,,,,,0.0,,
,,412212,8010.0,,,,,,,,0.0,,
,,412233,8010.0,,,,,,,,0.0,,
,,412278,8010.0,,,,,,,,0.0,,
,,412279,8010.0,,,,,,,,0.0,,
,,412313,8010.0,,,,,,,,0.0,,
,,412315,8010.0,,,,,,,,0.0,,
,,412595,8010.0,,,,,,,,0.0,,
,,412596,8010.0,,,,,,,,0.0,,
,,420013,8010.0,,,,,,,,0.0,,
,,420150,8010.0,,,,,,,,0.0,,
,,420151,8010.0,,,,,,,,0.0,,
,,420454,8010.0,,,,,,,,0.0,,
,,420470,8010.0,,,,,,,,0.0,,
,,420471,8010.0,,,,,,,,0.0,,
,,420676,8010.0,,,,,,,,0.0,,
,,420677,8010.0,,,,,,,,0.0,,
,,420776,8010.0,,,,,,,,0.0,,
,,420777,8010.0,,,,,,,,0.0,,
,,420455,8010.0,,,,,,,,0.0,,
,,420991,8010.0,,,,,,,,0.0,,
,,420992,8010.0,,,,,,,,0.0,,
,,421082,8010.0,,,,,,,,0.0,,
,,421091,8010.0,,,,,,,,0.0,,
,,421092,8010.0,,,,,,,,0.0,,
,,421208,8010.0,,,,,,,,0.0,,
,,421211,8010.0,,,,,,,,0.0,,
,,421472,8010.0,,,,,,,,0.0,,
,,421473,8010.0,,,,,,,,0.0,,
,,410988,8011.0,,,,,,,,0.0,,
,,410988,8012.0,,,,,,,,0.0,,
,,410988,8013.0,,,,,,,,0.0,,
,,410988,8014.0,,,,,,,,0.0,,
,,410988,8015.0,,,,,,,,0.0,,
,,410988,8016.0,,,,,,,,0.0,,
,,410988,8017.0,,,,,,,,0.0,,
,,410988,8018.0,,,,,,,,0.0,,
,,410988,8019.0,,,,,,,,0.0,,
,,410988,8020.0,,,,,,,,0.0,,
,,410988,8021.0,,,,,,,,0.0,,
,,410988,8022.0,,,,,,,,0.0,,
,,410988,8023.0,,,,,,,,0.0,,
,,410988,8024.0,,,,,,,,0.0,,
,,410988,8025.0,,,,,,,,0.0,,
,,410988,8026.0,,,,,,,,0.0,,
,,410988,8027.0,,,,,,,,0.0,,
,,410988,8028.0,,,,,,,,0.0,,
,,410988,8029.0,,,,,,,,0.0,,
,,410988,8030.0,,,,,,,,0.0,,
,,410988,8031.0,,,,,,,,0.0,,
,,410988,8032.0,,,,,,,,0.0,,
,,410988,8033.0,,,,,,,,0.0,,
,,410988,8034.0,,,,,,,,0.0,,
,,410988,8035.0,,,,,,,,0.0,,
,,410988,8036.0,,,,,,,,0.0,,
,,410988,8037.0,,,,,,,,0.0,,
,,410988,8038.0,,,,,,,,0.0,,
,,410988,8039.0,,,,,,,,0.0,,
,,410988,8040.0,,,,,,,,0.0,,
,,410988,8041.0,,,,,,,,0.0,,
,,410988,8042.0,,,,,,,,0.0,,
,,410988,8043.0,,,,,,,,0.0,,
,,410988,8044.0,,,,,,,,0.0,,
,,410988,8045.0,,,,,,,,0.0,,
,,410988,8046.0,,,,,,,,0.0,,
,,410988,8047.0,,,,,,,,0.0,,
,,410988,8048.0,,,,,,,,0.0,,
,,410988,8049.0,,,,,,,,0.0,,
,,410988,8050.0,,,,,,,,0.0,,
,,410988,8051.0,,,,,,,,0.0,,
,,410988,8052.0,,,,,,,,0.0,,
,,410988,8053.0,,,,,,,,0.0,,
,,410988,8054.0,,,,,,,,0.0,,
,,410988,8055.0,,,,,,,,0.0,,
,,410988,8056.0,,,,,,,,0.0,,
,,410988,8057.0,,,,,,,,0.0,,
,,410988,8058.0,,,,,,,,0.0,,
,,410988,8059.0,,,,,,,,0.0,,
,,410988,8060.0,,,,,,,,0.0,,
,,410988,8061.0,,,,,,,,0.0,,
,,410988,8062.0,,,,,,,,0.0,,
,,410856,8068.0,,,,,,,,0.0,,
,,411817,8069.0,,,,,,,,0.0,,
,,412397,8069.0,,,,,,,,0.0,,
,,420842,8069.0,,,,,,,,0.0,,
,,410846,8070.0,,,,,,,,0.0,,
,,410850,8071.0,,,,,,,,0.0,,
,,410850,8072.0,,,,,,,,0.0,,
,,412412,8072.0,,,,,,,,0.0,,
,,410850,8073.0,,,,,,,,0.0,,
,,410850,8074.0,,,,,,,,0.0,,
,,410883,8080.0,,,,,,,,0.0,,
,,410875,8081.0,,,,,,,,0.0,,
,,410946,8082.0,,,,,,,,0.0,,
,,411377,8082.0,,,,,,,,0.0,,
,,411382,8082.0,,,,,,,,0.0,,
,,411663,8082.0,,,,,,,,0.0,,
,,412019,8082.0,,,,,,,,0.0,,
,,412445,8082.0,,,,,,,,0.0,,
,,412543,8082.0,,,,,,,,0.0,,
,,412548,8082.0,,,,,,,,0.0,,
,,420305,8082.0,,,,,,,,0.0,,
,,420504,8082.0,,,,,,,,0.0,,
,,420518,8082.0,,,,,,,,0.0,,
,,420972,8082.0,,,,,,,,0.0,,
,,421109,8082.0,,,,,,,,0.0,,
,,421114,8082.0,,,,,,,,0.0,,
,,421502,8082.0,,,,,,,,0.0,,
,,421507,8082.0,,,,,,,,0.0,,
,,410732,8083.0,,,,,,,,0.0,,
,,420036,8083.0,,,,,,,,0.0,,
,,411434,8090.0,,,,,,,,0.0,,
,,421137,8090.0,,,,,,,,0.0,,
,,421138,8091.0,,,,,,,,0.0,,
,,421138,8092.0,,,,,,,,0.0,,
,,421138,8093.0,,,,,,,,0.0,,
,,410884,8094.0,,,,,,,,0.0,,
,,411599,8114.0,,,,,,,,0.0,,
,,411765,8114.0,,,,,,,,0.0,,
,,411960,8114.0,,,,,,,,0.0,,
,,411986,8114.0,,,,,,,,0.0,,
,,412075,8114.0,,,,,,,,0.0,,
,,412212,8114.0,,,,,,,,0.0,,
,,412233,8114.0,,,,,,,,0.0,,
,,412278,8114.0,,,,,,,,0.0,,
,,412313,8114.0,,,,,,,,0.0,,
,,412412,8114.0,,,,,,,,0.0,,
,,412595,8114.0,,,,,,,,0.0,,
,,420013,8114.0,,,,,,,,0.0,,
,,420150,8114.0,,,,,,,,0.0,,
,,420454,8114.0,,,,,,,,0.0,,
,,420470,8114.0,,,,,,,,0.0,,
,,420582,8114.0,,,,,,,,0.0,,
,,420676,8114.0,,,,,,,,0.0,,
,,420677,8114.0,,,,,,,,0.0,,
,,420718,8114.0,,,,,,,,0.0,,
,,420776,8114.0,,,,,,,,0.0,,
,,420777,8114.0,,,,,,,,0.0,,
,,420991,8114.0,,,,,,,,0.0,,
,,420992,8114.0,,,,,,,,0.0,,
,,421082,8114.0,,,,,,,,0.0,,
,,421091,8114.0,,,,,,,,0.0,,
,,421092,8114.0,,,,,,,,0.0,,
,,421208,8114.0,,,,,,,,0.0,,
,,421211,8114.0,,,,,,,,0.0,,
,,421472,8114.0,,,,,,,,0.0,,
,,421473,8114.0,,,,,,,,0.0,,
,,411599,8115.0,,,,,,,,0.0,,
,,411765,8115.0,,,,,,,,0.0,,
,,411986,8115.0,,,,,,,,0.0,,
,,412075,8115.0,,,,,,,,0.0,,
,,412212,8115.0,,,,,,,,0.0,,
,,412233,8115.0,,,,,,,,0.0,,
,,412278,8115.0,,,,,,,,0.0,,
,,412313,8115.0,,,,,,,,0.0,,
,,412595,8115.0,,,,,,,,0.0,,
,,420013,8115.0,,,,,,,,0.0,,
,,420150,8115.0,,,,,,,,0.0,,
,,420454,8115.0,,,,,,,,0.0,,
,,420470,8115.0,,,,,,,,0.0,,
,,420199,8115.0,,,,,,,,0.0,,
,,420676,8115.0,,,,,,,,0.0,,
,,420677,8115.0,,,,,,,,0.0,,
,,420718,8115.0,,,,,,,,0.0,,
,,420776,8115.0,,,,,,,,0.0,,
,,420777,8115.0,,,,,,,,0.0,,
,,420991,8115.0,,,,,,,,0.0,,
,,420992,8115.0,,,,,,,,0.0,,
,,421082,8115.0,,,,,,,,0.0,,
,,421091,8115.0,,,,,,,,0.0,,
,,421092,8115.0,,,,,,,,0.0,,
,,421208,8115.0,,,,,,,,0.0,,
,,421211,8115.0,,,,,,,,0.0,,
,,421472,8115.0,,,,,,,,0.0,,
,,421473,8115.0,,,,,,,,0.0,,
,,410719,8116.0,,,,,,,,0.0,,
,,411050,8116.0,,,,,,,,0.0,,
,,411238,8116.0,,,,,,,,0.0,,
,,410851,8116.0,,,,,,,,0.0,,
,,411339,8116.0,,,,,,,,0.0,,
,,411344,8116.0,,,,,,,,0.0,,
,,411123,8118.0,,,,,,,,0.0,,
,,411125,8120.0,,,,,,,,0.0,,
,,411123,8121.0,,,,,,,,0.0,,
,,411125,8121.0,,,,,,,,0.0,,
,,420725,8121.0,,,,,,,,0.0,,
,,420726,8121.0,,,,,,,,0.0,,
,,411126,8122.0,,,,,,,,0.0,,
,,411126,8123.0,,,,,,,,0.0,,
,,410674,8124.0,,,,,,,,0.0,,
,,410675,8125.0,,,,,,,,0.0,,
,,410678,8126.0,,,,,,,,0.0,,
,,410679,8127.0,,,,,,,,0.0,,
,,410680,8128.0,,,,,,,,0.0,,
,,410681,8129.0,,,,,,,,0.0,,
,,410977,8130.0,,,,,,,,0.0,,
,,412162,8130.0,,,,,,,,0.0,,
,,420819,8130.0,,,,,,,,0.0,,
,,411035,8133.0,,,,,,,,0.0,,
,,411035,8134.0,,,,,,,,0.0,,
,,411035,8135.0,,,,,,,,0.0,,
,,410968,8136.0,,,,,,,,0.0,,
,,411470,8136.0,,,,,,,,0.0,,
,,420574,8136.0,,,,,,,,0.0,,
,,410964,8137.0,,,,,,,,0.0,,
,,411467,8137.0,,,,,,,,0.0,,
,,411036,8140.0,,,,,,,,0.0,,
,,411036,8141.0,,,,,,,,0.0,,
,,411761,8142.0,,,,,,,,0.0,,
,,412105,8142.0,,,,,,,,0.0,,
,,411388,8144.0,,,,,,,,0.0,,
,,411601,8144.0,,,,,,,,0.0,,
,,411766,8144.0,,,,,,,,0.0,,
,,411778,8144.0,,,,,,,,0.0,,
,,411987,8144.0,,,,,,,,0.0,,
,,411988,8144.0,,,,,,,,0.0,,
,,412213,8144.0,,,,,,,,0.0,,
,,411388,8145.0,,,,,,,,0.0,,
,,411601,8145.0,,,,,,,,0.0,,
,,411766,8145.0,,,,,,,,0.0,,
,,411778,8145.0,,,,,,,,0.0,,
,,411961,8145.0,,,,,,,,0.0,,
,,411987,8145.0,,,,,,,,0.0,,
,,411988,8145.0,,,,,,,,0.0,,
,,412411,8145.0,,,,,,,,0.0,,
,,412213,8145.0,,,,,,,,0.0,,
,,420011,8145.0,,,,,,,,0.0,,
,,421370,8145.0,,,,,,,,0.0,,
,,411046,8147.0,,,,,,,,0.0,,
,,411424,8147.0,,,,,,,,0.0,,
,,411758,8147.0,,,,,,,,0.0,,
,,411019,8153.0,,,,,,,,0.0,,
,,411020,8154.0,,,,,,,,0.0,,
,,411020,8155.0,,,,,,,,0.0,,
,,411019,8156.0,,,,,,,,0.0,,
,,411019,8157.0,,,,,,,,0.0,,
,,411019,8158.0,,,,,,,,0.0,,
,,411019,8159.0,,,,,,,,0.0,,
,,411019,8160.0,,,,,,,,0.0,,
,,411019,8161.0,,,,,,,,0.0,,
,,411019,8162.0,,,,,,,,0.0,,
,,411003,8164.0,,,,,,,,0.0,,
,,411482,8164.0,,,,,,,,0.0,,
,,412016,8164.0,,,,,,,,0.0,,
,,412628,8164.0,,,,,,,,0.0,,
,,411004,8165.0,,,,,,,,0.0,,
,,411481,8165.0,,,,,,,,0.0,,
,,412492,8165.0,,,,,,,,0.0,,
,,412528,8165.0,,,,,,,,0.0,,
,,420344,8165.0,,,,,,,,0.0,,
,,420561,8165.0,,,,,,,,0.0,,
,,411015,8167.0,,,,,,,,0.0,,
,,411202,8168.0,,,,,,,,0.0,,
,,411203,8169.0,,,,,,,,0.0,,
,,411203,8170.0,,,,,,,,0.0,,
,,411124,8171.0,,,,,,,,0.0,,
,,411124,8172.0,,,,,,,,0.0,,
,,411027,8174.0,,,,,,,,0.0,,
,,411650,8174.0,,,,,,,,0.0,,
,,411685,8174.0,,,,,,,,0.0,,
,,412609,8174.0,,,,,,,,0.0,,
,,420272,8174.0,,,,,,,,0.0,,
,,421209,8174.0,,,,,,,,0.0,,
,,411027,8175.0,,,,,,,,0.0,,
,,420328,8175.0,,,,,,,,0.0,,
,,420012,8175.0,,,,,,,,0.0,,
,,421209,8175.0,,,,,,,,0.0,,
,,421214,8175.0,,,,,,,,0.0,,
,,411043,8176.0,,,,,,,,0.0,,
,,411035,8177.0,,,,,,,,0.0,,
,,411035,8178.0,,,,,,,,0.0,,
,,411035,8179.0,,,,,,,,0.0,,
,,411035,8180.0,,,,,,,,0.0,,
,,411035,8181.0,,,,,,,,0.0,,
,,411035,8182.0,,,,,,,,0.0,,
,,411035,8183.0,,,,,,,,0.0,,
,,411035,8185.0,,,,,,,,0.0,,
,,411132,8186.0,,,,,,,,0.0,,
,,410846,8187.0,,,,,,,,0.0,,
,,411960,8188.0,,,,,,,,0.0,,
,,411961,8188.0,,,,,,,,0.0,,
,,412213,8188.0,,,,,,,,0.0,,
,,420013,8188.0,,,,,,,,0.0,,
,,420199,8188.0,,,,,,,,0.0,,
,,411047,8189.0,,,,,,,,0.0,,
,,411236,8189.0,,,,,,,,0.0,,
,,411341,8189.0,,,,,,,,0.0,,
,,411347,8189.0,,,,,,,,0.0,,
,,411387,8189.0,,,,,,,,0.0,,
,,411599,8189.0,,,,,,,,0.0,,
,,411765,8189.0,,,,,,,,0.0,,
,,411986,8189.0,,,,,,,,0.0,,
,,412075,8189.0,,,,,,,,0.0,,
,,412278,8189.0,,,,,,,,0.0,,
,,412313,8189.0,,,,,,,,0.0,,
,,412595,8189.0,,,,,,,,0.0,,
,,420150,8189.0,,,,,,,,0.0,,
,,420454,8189.0,,,,,,,,0.0,,
,,420470,8189.0,,,,,,,,0.0,,
,,420676,8189.0,,,,,,,,0.0,,
,,420677,8189.0,,,,,,,,0.0,,
,,420776,8189.0,,,,,,,,0.0,,
,,420777,8189.0,,,,,,,,0.0,,
,,420991,8189.0,,,,,,,,0.0,,
,,420992,8189.0,,,,,,,,0.0,,
,,421082,8189.0,,,,,,,,0.0,,
,,421091,8189.0,,,,,,,,0.0,,
,,421092,8189.0,,,,,,,,0.0,,
,,421208,8189.0,,,,,,,,0.0,,
,,421211,8189.0,,,,,,,,0.0,,
,,421472,8189.0,,,,,,,,0.0,,
,,421473,8189.0,,,,,,,,0.0,,
,,411777,8190.0,,,,,,,,0.0,,
,,412233,8190.0,,,,,,,,0.0,,
,,412412,8190.0,,,,,,,,0.0,,
,,420013,8190.0,,,,,,,,0.0,,
,,420199,8190.0,,,,,,,,0.0,,
,,420582,8190.0,,,,,,,,0.0,,
,,411224,8194.0,,,,,,,,0.0,,
,,411390,8194.0,,,,,,,,0.0,,
,,411604,8194.0,,,,,,,,0.0,,
,,411769,8194.0,,,,,,,,0.0,,
,,412077,8194.0,,,,,,,,0.0,,
,,412280,8194.0,,,,,,,,0.0,,
,,412317,8194.0,,,,,,,,0.0,,
,,412597,8194.0,,,,,,,,0.0,,
,,420014,8194.0,,,,,,,,0.0,,
,,420456,8194.0,,,,,,,,0.0,,
,,420152,8194.0,,,,,,,,0.0,,
,,420472,8194.0,,,,,,,,0.0,,
,,420678,8194.0,,,,,,,,0.0,,
,,420778,8194.0,,,,,,,,0.0,,
,,420993,8194.0,,,,,,,,0.0,,
,,421079,8194.0,,,,,,,,0.0,,
,,421093,8194.0,,,,,,,,0.0,,
,,421212,8194.0,,,,,,,,0.0,,
