Date,Customer,Job #,Item,AQL Shift,Inspection Station (Gluer),Total Pieces,Defect Code,Defect Description,Defective Samples,Total Samples,Total Estimated Defective,Department of Origin,Machine of Origin
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Innerworkings,420013,8009,1,9,300,G13,Seepage,10,32,94,FINISHING ,GLUER #9 OMEGA 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,D7,Cracking,10,32,188,DIE CUTTING ,Bobst 106 DC1 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/19/2022,Aidance,412608,8590,1,8,600,ES1,Embossin Register,10,32,188,STAMPING ,SBL HS2 
2/22/2022,Titleist,420065,8695,1,4,900,CW2,Cello Excess Glue,10,32,281,FINISHING ,Gluer #2 Bobst 
2/22/2022,Estee,412645,8631,1,10,600,P5,Hickeys,8,32,150,PRINTING ,KBA Rapida 106 P1 
2/22/2022,Estee,412645,8631,1,10,600,P5,Hickeys,10,32,188,PRINTING ,KBA Rapida 106 P1 
2/22/2022,Glossier,420096,5780,2,6,2100,D7,Cracking,10,50,420,DIE CUTTING ,BOBST 102E DC4 
2/22/2022,Glossier,420096,5780,2,6,2100,D7,Cracking,10,50,420,DIE CUTTING ,BOBST 102E DC4 
2/22/2022,Titleist,420077,8592,1,4,900,G13,Wrinkle,10,32,281,FINISHING ,GLUER #4 Omega 
2/22/2022,Titleist,420077,8592,1,4,900,G13,Wrinkle,8,32,225,FINISHING ,GLUER #4 Omega 
2/22/2022,Saie,412612,9046,1,5,2025,D7,Cracking,8,50,324,DIE CUTTING ,HEIDELBERG  DC2 
2/22/2022,Saie,412612,9046,1,5,2025,G13,Seepage,8,50,324,FINISHING ,HEIDELBERG  DC2 
2/22/2022,Saie,412612,9046,1,5,2025,G13,Seepage,7,50,284,FINISHING ,HEIDELBERG  DC2 
2/22/2022,Saie,412612,9046,1,5,2025,D7,Cracking,7,50,284,DIE CUTTING ,HEIDELBERG  DC2 
2/22/2022,HH Associates,420013,8009,1,9,300,G13,Seepage,8,20,120,FINISHING ,GLUER #9 OMEGA 
2/23/2022,Glossier,420096,5180,1,6,2100,P1,Color,6,50,252,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,10,50,420,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,9,50,378,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,12,50,504,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,10,50,420,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,9,50,378,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,10,50,420,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,9,50,378,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Glossier,420096,5180,1,6,2100,D7,Cracking,9,50,378,DIE CUTTING ,BOBST 102E DC4 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,15,20,225,STAMPING ,BOBST 130ER DC3 
2/23/2022,Titleist,420077,8592,1,4,900,P8,Dryup,20,50,360,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420077,8592,1,4,900,P8,Dryup,20,50,360,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420077,8592,1,4,900,P8,Dryup,20,50,360,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,15,50,270,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,10,50,180,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,15,50,270,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,10,50,180,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,10,50,180,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,10,50,180,FINISHING ,GLUER #4 Omega 
2/23/2022,Titleist,420077,8592,1,4,900,G2,Excess Glue,10,50,180,FINISHING ,GLUER #4 Omega 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Innerworkings,420015,8332,2,8,300,D7,Cracking,10,20,150,DIE CUTTING ,Bobst 106 DC1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,5,20,75,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,4,20,60,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,5,20,75,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,10,20,150,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,15,20,225,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,8,20,120,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,8,20,120,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,10,20,150,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,10,20,150,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,3,20,45,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aveda,420106,4898,1,7,300,P5,Hickeys,4,20,60,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aidance Skincare,420096,5918,1,6,2100,P1,Color,6,50,252,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aidance Skincare,420096,5918,1,6,2100,P1,Color,5,50,210,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Aidance Skincare,420096,5918,1,6,2100,P1,Color,5,50,210,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,420053,8825,2,10,1400,P5,Hickeys,10,50,280,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,420053,8825,2,10,1400,P5,Hickeys,10,50,280,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Titleist,420068,7458,1,2,300,P5,Hickeys,10,20,150,PRINTING ,KBA RAPIDA130 P3 
2/23/2022,Estee,412104,8836,1,8,700,G13,Seepage,15,32,328,FINISHING ,GLUER #8 BOBST 
2/23/2022,Estee,412104,8836,1,8,700,G13,Seepage,15,32,328,FINISHING ,GLUER #8 BOBST 
2/23/2022,Estee,412104,8836,1,8,700,G13,Seepage,10,32,219,FINISHING ,GLUER #8 BOBST 
2/23/2022,Estee,412104,8836,1,8,700,G13,Seepage,10,32,219,FINISHING ,GLUER #8 BOBST 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P8,Dryup,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P1,Color Variation,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P1,Color Variation,15,32,328,PRINTING ,KBA Rapida 106 P1 
2/23/2022,Estee,412104,8836,1,8,700,P5,Hickeys,20,32,438,PRINTING ,KBA Rapida 106 P1 
2/24/2022,PCA,420158,9142,1,10,1300,P7,Missing Coating,15,50,390,PRINTING ,KBA Rapida 106 P1 
2/24/2022,PCA,420158,9139,1,10,1300,D7,Cracking,20,50,520,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,Titleist,412175,5729,1,4,900,CW2,Cello Excess Glue,10,20,450,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,412175,5729,1,4,900,CW2,Cello Excess Glue,15,20,675,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,412175,5729,1,4,900,CW2,Cello Excess Glue,10,20,450,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,412175,5729,1,4,900,CW2,Cello Excess Glue,8,20,360,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,412175,5729,1,4,900,CW2,Cello Excess Glue,9,20,405,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,8,20,120,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,5,20,75,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,8,20,120,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,5,20,75,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,8,20,120,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,8,20,120,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,8,20,120,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,4,20,60,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,8,20,120,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,6,20,90,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,7,20,105,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,5,20,75,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,7,20,105,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,8,20,120,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,4,20,60,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,7,20,105,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,4,20,60,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,8,20,120,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G5,Beltmarks,4,20,60,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,4,20,60,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,5,20,75,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,6,20,90,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,G3,Insufficient Glue,7,20,105,FINISHING ,Gluer #2 Bobst 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,10,20,150,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,5,20,75,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,8,20,120,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,10,20,150,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,10,20,150,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,10,20,150,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420068,6728,1,2,300,ES5,Hologram,11,20,165,STAMPING ,BOBST 130ER DC3 
2/24/2022,WolvHaus,420087,9099,2,9,175,D7,Cracking,10,15,117,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,WolvHaus,420087,9099,2,9,175,D7,Cracking,10,15,117,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,WolvHaus,420087,9099,2,9,175,D7,Cracking,10,15,117,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,WolvHaus,420087,9099,2,9,175,D7,Cracking,10,15,117,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,WolvHaus,420087,9099,2,9,175,D7,Cracking,10,15,117,DIE CUTTING ,Bobst 106 DC1 
2/24/2022,Titleist,420077,3595,1,4,900,CW2,Cello Excess Glue,5,32,141,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420077,3595,1,4,900,CW2,Cello Excess Glue,6,32,169,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420077,3595,1,4,900,CW2,Cello Excess Glue,7,32,197,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420077,3595,1,4,900,CW2,Cello Excess Glue,8,32,225,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420077,3595,1,4,900,CW2,Cello Excess Glue,10,32,281,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,4,32,113,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,9,32,253,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,4,32,113,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,6,32,169,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,7,32,197,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,7,32,197,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,6,32,169,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,5,32,141,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,CW2,Cello Excess Glue,5,32,141,FINISHING ,GLUER #4 Omega 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,5,32,141,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,4,32,113,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,4,32,113,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,6,32,169,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,6,32,169,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,5,32,141,STAMPING ,BOBST 130ER DC3 
2/24/2022,Titleist,420066,8390,1,4,900,ES5,Hologram,5,32,141,STAMPING ,BOBST 130ER DC3 
2/24/2022,Billie Brands,412565,5904,1,6,450,P8,Dryup,10,20,225,PRINTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,P8,Dryup,10,20,225,PRINTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,P8,Dryup,10,20,225,PRINTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,P8,Dryup,10,20,225,PRINTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,P8,Dryup,10,20,225,PRINTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,D7,Cracking,10,20,225,DIE CUTTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,D7,Cracking,10,20,225,DIE CUTTING ,#N/A
2/24/2022,Billie Brands,412565,5904,1,6,450,G13,Seepage,15,20,338,FINISHING ,#N/A
2/26/2022,Makeup by Mario,412606,8961,1,6,1350,P8,Dryup,15,50,405,PRINTING ,KBA RAPIDA130 P3 
2/26/2022,Makeup by Mario,412606,8961,1,6,1350,P8,Dryup,15,50,405,PRINTING ,KBA RAPIDA130 P3 
2/26/2022,Makeup by Mario,412606,8961,1,6,1350,P8,Dryup,15,50,405,PRINTING ,KBA RAPIDA130 P3 
