Item,Job #
7082,410483
7082,410660
7082,411172
7082,412062
7082,412262
7083,401988
7083,402014
7083,410449
7083,410660
7083,411172
7083,412062
7083,412262
7084,401988
7084,411398
7084,411627
7084,412262
7085,401988
7085,411398
7085,411627
7085,412262
7086,401988
7086,411398
7086,411627
7086,412262
7087,401867
7087,410210
7087,410664
7088,401867
7088,410210
7088,410664
7089,401867
7089,410210
7089,410664
7090,410452
7090,411557
7091,410452
7091,411557
7092,410452
7092,411557
7093,401820
7093,410320
7094,402056
7096,402064
7097,402064
7098,402064
7099,402064
7100,402064
7100,410415
7101,401813
7101,411829
7101,412164
7101,420027
7102,401813
7103,402065
7103,410416
7104,402065
7104,410416
7105,402060
7106,410414
7106,402059
7107,402062
7108,402063
7108,410414
7109,402062
7110,402061
7111,402061
7112,402060
7113,402058
7114,402058
7124,401833
7124,411645
7125,401872
7125,402017
7125,410662
7125,411181
7125,412067
7125,412128
7125,420067
7125,420543
7125,421179
7126,401872
7126,402017
7126,410662
7126,411181
7126,412067
7126,412129
7126,420067
7126,420543
7126,421179
7127,401872
7127,402017
7127,410662
7127,411181
7127,412067
7127,412130
7127,420067
7127,420543
7127,421179
7128,401828
7129,401828
7129,411432
7133,410205
7133,410777
7134,410205
7134,410777
7135,410205
7135,410777
7136,410205
7136,410777
7137,410205
7137,410777
7138,410205
7138,410777
7139,410205
7139,410777
7141,410205
7141,410777
7142,410205
7142,410777
7143,410205
7143,410777
7150,401860
7150,411422
7151,401840
7151,402146
7151,410436
7151,410784
7151,411241
7151,411852
7151,412046
7152,411179
7153,411179
7154,411179
7156,401946
7156,410166
7156,410899
7156,411426
7156,412322
7156,412494
7156,412509
7156,420921
7156,421432
7157,401946
7157,410166
7157,410372
7157,410636
7157,411147
7157,411426
7157,411442
7157,411451
7157,411459
7157,411755
7157,412642
7157,420921
7157,421432
7158,401946
7158,410166
7158,410636
7158,410899
7158,411426
7158,411755
7158,412322
7158,412109
7158,412494
7158,412509
7161,401945
7161,410372
7161,410636
7161,410898
7161,411147
7161,411442
7161,411451
7161,411459
7164,401855
7166,401855
7167,401855
7167,410729
7168,401881
7168,410023
7169,401881
7169,410023
7170,401881
7170,410023
7173,402088
7173,410365
7173,411418
7173,411478
7173,411503
7173,411705
7173,411809
7173,411989
7173,412156
7173,412337
7173,412340
7173,412343
7173,412349
7173,420005
7173,420685
7173,420872
7173,421094
7173,421124
7173,421418
7174,402089
7174,410392
7174,411120
7174,411810
7174,420006
7174,420264
7174,420265
7174,420688
7174,420875
7174,421040
7174,421097
7174,421127
7175,402087
7175,410367
7175,411026
7175,412006
7175,420240
7176,402090
7176,410145
7176,410391
7176,411479
7176,411504
7176,411706
7176,411419
7176,411990
7176,412005
7176,412157
7176,412338
7176,412341
7176,412344
7176,420007
7176,420241
7176,420687
7176,420874
7176,420942
7176,421096
7176,421126
7177,401861
7177,410183
7177,410947
7177,411138
7177,411376
7177,411381
7177,411423
7177,411662
7177,412018
7177,412369
7177,412444
7177,412542
7177,420304
7177,412547
7177,420503
7177,420517
7177,420667
7177,420971
7177,421108
7177,421113
7177,421501
7177,421506
7178,401860
7178,410295
7178,410946
7178,411377
7178,411382
7178,411422
7178,411663
7178,411829
7178,412019
7178,412035
7178,412445
7178,412543
7178,412548
7178,420305
7178,420504
7178,420518
7178,420972
7178,421109
7178,421114
7178,421502
7178,421507
7179,401889
7179,410197
7179,411044
7179,420133
7187,401867
7187,410452
7187,410664
7188,401867
7188,410452
7188,410664
7189,401867
7189,410452
7189,410664
7190,402013
7190,401868
7190,410082
7190,410666
7190,410929
7190,411175
7191,402013
7191,401868
7191,410082
7191,410666
7191,410929
7191,411175
7192,402013
7192,401868
7192,410082
7192,410666
7192,410929
7192,411175
7196,401884
7196,402159
7196,410769
7196,420211
7199,401902
7199,402127
7200,401902
7200,402127
7200,412000
7200,411747
7200,412608
7202,402091
7202,410046
7202,410363
7202,410390
7202,411025
7202,420040
7202,420239
7202,412342
7202,412345
7202,420357
7202,420686
7202,420873
7202,421095
7202,421125
7203,402091
7203,410046
7203,410363
7203,411025
7203,412004
7203,412348
7203,420040
7203,420239
7203,412342
7203,412345
7203,420357
7203,420686
7203,420873
7203,421038
7203,421095
7203,421125
7204,401952
7204,411759
7205,401952
7205,411759
7205,411760
7206,401934
7207,401934
7217,402116
7217,410144
7217,410316
7217,410733
7217,411843
7217,412085
7218,402116
7218,410144
7218,410316
7218,410733
7218,411843
7218,412085
7219,402116
7219,410310
7219,412088
7220,401823
7220,402116
7220,410310
7220,410730
7220,410827
7220,411844
7221,401893
7221,401840
7221,402146
7224,402116
7224,410319
7224,410731
7224,410829
7224,412090
7225,401921
7225,410869
7226,401992
7227,401992
7228,401992
7229,402013
7229,410929
7229,411396
7230,402013
7230,410929
7230,411396
7231,402013
7231,410929
7231,411396
7232,410455
7232,411175
7233,410455
7233,411175
7234,410455
7234,411175
7241,401921
7241,410869
7242,401921
7242,410869
7243,401921
7243,410869
7244,401918
7245,401918
7245,402092
7246,401729
7246,411422
7246,420027
7246,421159
7248,402092
7262,401950
7262,412398
7262,420843
7263,401951
7263,410480
7263,411351
7263,412471
7264,401949
7265,401949
7266,401949
7266,412396
7266,420841
7267,401949
7267,410477
7267,411349
7267,411815
7267,412396
7267,420841
7268,410202
7269,410673
7271,401834
7272,401834
7273,410059
7273,410343
7273,411248
7273,411375
7273,411380
7273,412023
7273,412443
7273,420134
7273,420135
7273,420136
7273,420303
7273,420502
7273,420976
7273,421456
7273,421457
7273,421458
7273,421513
7273,421514
7273,421515
7274,410059
7274,410343
7274,411248
7274,411375
7274,411380
7274,412023
7274,412443
7274,420134
7274,420135
7274,420136
7274,420303
7274,420502
7274,420943
7274,420976
7274,421456
7274,421457
7274,421458
7274,421513
7274,421514
7274,421515
7275,410059
7275,410343
7275,411248
7275,411375
7275,411380
7275,412023
7275,412443
7275,420134
7275,420135
7275,420136
7275,420303
7275,420502
7275,420976
7275,421456
7275,421457
7275,421458
7275,421513
7275,421514
7275,421515
7278,402138
7278,410634
7278,412305
7278,412496
7278,412511
7278,420608
7278,421031
7278,421429
7279,401931
7279,410032
7279,410773
7281,410847
7281,411577
7281,420175
7282,410847
7282,411577
7282,420175
7282,420881
7288,410026
7290,401978
7293,402086
7293,411027
7294,410473
7294,410475
7294,411027
7294,411028
7294,411685
7294,412609
7297,402142
7297,410777
7298,402142
7298,410619
7298,410777
7299,402142
7299,410619
7299,410777
7300,402142
7300,410619
7300,410777
7301,402142
7301,410619
7301,410777
7302,402142
7302,410619
7302,410777
7303,402142
7303,410619
7303,410777
7304,402142
7304,410619
7304,410777
7305,402142
7305,410619
7305,410777
7306,402142
7306,410619
7306,410777
7307,402081
7307,410671
7308,402081
7308,410671
7308,411246
7309,402081
7309,410671
7309,411246
7309,420076
7310,402081
7310,410671
7311,402081
7311,410559
7311,411246
7311,420076
7311,421422
7312,402081
7312,410559
7312,411246
7312,421422
7313,402081
7313,411246
7314,402081
7314,411246
7315,402081
7316,402081
7325,402067
7325,410629
7325,410957
7325,411771
7328,412396
7328,420841
7331,402071
7332,402071
7333,401918
7333,410850
7340,402150
7341,402150
7341,410110
7341,410973
7341,411473
7341,411904
7341,412640
7341,420576
7342,410009
7343,402086
7344,410008
7345,410008
7346,402131
7346,410295
7346,410946
7346,411377
7346,411382
7346,411663
7346,412019
7346,412445
7346,412543
7346,412548
7346,420305
7346,420504
7346,420518
7346,420972
7346,421109
7346,421114
7346,421502
7346,421507
7347,402133
7347,411045
7348,402115
7350,402152
7350,410109
7352,410735
7353,410736
7354,410737
7355,410738
7356,410739
7357,410638
7358,410637
7359,410637
7360,410637
7364,410383
7364,420589
7365,410383
7365,420589
7366,402133
7367,410420
7368,402141
7368,410777
7368,411846
7369,402141
7369,410777
7369,411254
7369,411846
7370,410061
7370,412010
7371,410061
7372,410062
7373,410062
7373,412008
7374,410384
7375,410384
7375,420590
7376,410063
7377,410063
7388,410066
7388,412009
7389,402051
7389,402146
7389,410560
7389,410784
7389,411241
7389,411723
7389,420003
7393,410005
7393,410004
7394,410004
7395,410006
7412,410051
7412,410510
7412,411422
7412,420362
7413,410028
7413,410589
7414,410028
7414,410589
7418,410030
7419,410030
7420,410030
7421,410030
7422,410030
7423,410673
7424,410115
7424,410649
7425,410115
7425,410649
7426,410115
7426,410649
7427,410033
7428,410562
7428,411365
7428,411493
7428,411513
7428,411709
7428,411549
7428,411997
7428,420048
7433,410035
7435,410042
7435,411321
7436,410153
7437,410153
7438,410153
7439,410153
7440,410153
7441,410153
7445,410094
7446,410068
7447,410059
7447,410343
7447,411249
7447,411375
7447,411380
7447,412023
7447,412443
7447,420134
7447,420135
7447,420136
7447,420303
7447,420502
7447,420976
7447,421456
7447,421457
7447,421458
7447,421513
7447,421514
7447,421515
7448,410059
7448,410343
7448,411248
7448,411375
7448,411380
7448,412023
7448,412443
7448,420134
7448,420135
7448,420136
7448,420303
7448,420502
7448,420976
7448,421456
7448,421457
7448,421458
7448,421513
7448,421514
7448,421515
7449,410059
7449,410343
7449,411248
7449,411375
7449,411380
7449,412023
7449,412443
7449,420134
7449,420135
7449,420136
7449,420303
7449,420502
7449,420976
7449,421456
7449,421457
7449,421458
7449,421513
7449,421514
7449,421515
7450,410059
7450,410343
7450,411249
7450,411375
7450,411380
7450,412023
7450,412443
7450,420134
7450,420135
7450,420136
7450,420303
7450,420502
7450,420976
7450,421456
7450,421457
7450,421458
7450,421513
7450,421514
7450,421515
7451,410059
7451,410343
7451,411249
7451,411375
7451,411380
7451,412023
7451,412443
7451,420134
7451,420135
7451,420136
7451,420303
7451,420502
7451,420976
7451,421456
7451,421457
7451,421458
7451,421513
7451,421514
7451,421515
7456,410473
7456,411027
7456,411649
7456,411685
7456,412609
7458,410088
7458,410931
7458,410659
7458,411501
7458,412068
7458,420068
7458,420171
7458,420702
7459,410088
7459,410931
7459,410659
7459,412068
7459,420068
7459,420171
7459,420702
7460,410088
7460,410659
7460,410931
7460,412068
7460,412171
7460,420068
7460,420171
7460,420702
7461,410091
7461,410930
7461,412067
7461,412128
7461,420172
7462,410091
7462,410930
7462,412067
7462,412129
7462,420172
7463,410091
7463,410930
7463,412067
7463,412130
7463,420172
7464,410088
7464,412171
7465,410088
7465,412171
7466,410091
7467,410091
7470,410184
7470,410941
7470,411829
7470,412581
7471,410184
7471,410941
7471,411829
7471,412581
7472,410093
7473,410095
7474,410092
7474,410642
7474,411364
7474,411492
7474,411529
7474,411708
7474,411996
7474,411512
7474,420047
7474,420226
7475,410092
7475,410642
7475,411364
7475,411492
7475,411529
7475,411708
7475,411996
7475,411512
7475,420047
7475,420226
7476,410092
7476,410642
7476,411364
7476,411492
7476,411708
7476,411996
7476,411512
7476,420047
7476,420226
7477,410092
7477,410642
7477,411364
7477,411492
7477,411708
7477,411996
7477,411512
7477,420047
7477,420226
7478,410092
7478,410642
7478,410785
7478,411364
7478,411366
7478,411492
7478,411494
7478,411514
7478,411529
7478,411708
7478,411710
7478,411996
7478,411998
7478,411512
7478,420047
7478,420049
7478,420226
7478,420227
7478,420228
7479,410092
7479,410642
7479,411364
7479,411492
7479,411529
7479,411708
7479,411996
7479,411512
7479,420047
7479,420226
7480,410092
7480,410642
7480,410785
7480,411364
7480,411366
7480,411492
7480,411494
7480,411514
7480,411529
7480,411708
7480,411710
7480,411996
7480,411998
7480,411512
7480,420047
7480,420049
7480,420226
7480,420227
7480,420228
7481,410092
7481,410642
7481,411364
7481,411492
7481,411708
7481,411996
7481,411512
7481,420047
7481,420226
7482,410092
7482,410642
7482,411364
7482,411492
7482,411708
7482,411996
7482,411512
7482,420047
7482,420226
7483,410113
7483,410521
7483,410793
7483,410804
7483,410816
7483,410966
7483,411260
7483,411468
7483,411619
7484,410112
7484,410520
7484,410792
7484,410803
7484,410815
7484,411259
7484,421323
7485,410147
7485,410256
7486,410147
7487,410147
7488,410148
7489,410148
7490,410148
7492,410624
7493,410624
7501,410351
7502,410351
7505,410061
7505,412010
7506,410061
7506,412010
7507,410061
7507,412010
7508,410061
7508,412010
7509,410061
7509,412010
7510,410062
7510,412008
7511,410062
7512,410065
7512,412011
7513,410064
7514,410064
7515,410146
7516,410170
7516,410947
7516,411376
7516,411381
7516,411423
7516,411662
7516,412018
7516,412444
7516,412542
7516,420304
7516,412547
7516,420503
7516,420517
7516,420667
7516,420971
7516,421108
7516,421113
7516,421501
7516,421506
7517,410151
7520,410158
7521,410158
7521,410609
7522,410202
7523,410202
7524,410475
7524,411028
7525,410475
7525,411027
7525,411028
7525,411034
7525,411649
7525,411650
7525,411685
7525,412609
7526,410467
7527,410092
7527,410159
7527,410642
7527,411271
7527,411364
7527,411492
7527,411708
7527,411996
7527,411512
7527,420047
7527,420226
7528,410155
7529,410164
7535,410959
7535,410382
7536,410284
7536,410332
7537,410174
7538,410189
7544,410389
7544,411641
7545,410389
7546,410189
7546,411743
7546,420863
7547,410775
7547,421355
7548,410198
7549,410198
7550,410198
7551,410198
7563,410193
7563,410509
7563,411476
7563,410814
7563,412007
7563,412586
7563,412602
7563,412334
7563,420565
7563,420815
7565,410246
7565,421009
7566,410409
7566,410237
7566,410774
7566,410943
7568,410301
7568,410584
7568,411543
7568,411737
7568,412028
7568,412438
7568,412556
7568,412590
7568,420312
7568,420489
7568,420671
7568,420983
7568,421133
7568,421518
7568,421524
7569,410301
7569,410584
7569,411543
7569,411737
7569,412028
7569,412438
7569,412556
7569,412590
7569,420312
7569,420489
7569,420671
7569,420983
7569,421133
7569,421518
7569,421524
7570,410239
7570,411579
7570,412387
7571,410239
7573,410289
7573,410290
7574,410255
7574,410641
7575,410255
7575,410641
7576,410274
7577,410288
7577,410381
7578,410475
7578,411027
7578,411028
7578,411649
7578,411650
7578,411685
7578,411958
7578,412609
7578,420012
7579,410475
7579,411027
7579,411028
7580,410467
7584,411764
7584,412326
7585,411764
7585,412326
7589,410339
7589,410529
7589,410801
7589,410812
7589,410824
7589,410825
7589,411268
7589,411775
7589,412284
7589,412485
7589,412521
7589,412633
7589,420336
7589,420554
7589,421003
7589,421415
7590,410339
7590,410528
7590,410964
7590,411267
7590,411467
7638,410922
7638,410923
7638,411020
7642,410385
7643,410385
7645,410385
7652,410385
7655,410385
7658,410347
7659,410337
7659,410927
7660,410337
7660,410928
7661,410331
7661,410729
7673,410740
7674,410433
7674,410782
7674,411671
7674,420446
7674,420219
7675,410433
7675,410782
7675,411135
7675,411361
7675,411498
7675,411507
7675,411927
7675,412118
7675,412124
7675,412319
7675,412599
7675,412620
7675,420149
7675,420451
7675,420446
7675,420679
7675,420779
7675,420797
7675,420994
7675,420997
7675,421099
7675,421213
7675,421469
7677,411726
7677,412118
7677,412124
7677,412319
7677,412599
7677,420149
7677,420451
7677,420446
7677,420679
7677,420779
7677,420994
7677,421099
7677,421213
7677,421176
7677,421469
7678,410064
7681,410420
7682,410370
7688,410388
7688,411633
7689,411127
7690,411127
7691,411127
7692,411127
7693,411127
7694,411127
7695,411127
7696,410976
7697,410976
7697,412161
7697,420818
7702,410410
7702,411421
7702,412236
7702,420634
7703,410410
7703,411835
7722,410495
7722,410830
7724,410940
7725,410940
7725,412611
7727,411046
7727,411425
7727,411757
7727,412110
7729,410456
7730,410472
7730,410882
7730,411912
7730,420569
7730,421413
7731,411359
7740,410422
7740,410773
7740,411541
7740,411735
7740,412026
7740,412003
7740,412401
7740,412435
7740,412554
7740,412588
7740,420310
7740,420487
7740,420669
7740,420980
7740,421131
7740,421516
7740,421521
7741,410477
7741,411349
7741,411815
7741,412396
7741,420841
7742,410479
7742,411350
7742,412397
7747,410495
7747,412090
7748,410350
7749,410350
7751,410891
7751,411415
7751,412117
7751,412311
7751,412499
7751,412514
7751,412641
7751,420181
7751,420352
7751,420538
7752,410456
7753,410783
7753,420293
7754,410456
7755,410456
7756,410456
7757,411127
7758,411127
7771,411574
7772,410066
7773,410541
7773,411421
7773,411957
7773,420220
7773,420789
7773,421024
7774,411223
7774,420485
7775,410939
7776,410939
7777,410939
7778,410939
7779,410939
7780,410939
7781,411107
7782,411107
7783,411107
7784,411107
7787,410562
7787,411144
7787,411365
7787,411493
7787,411513
7787,411709
7787,411997
7787,420048
7788,411233
7789,411233
7789,420711
7791,410475
7791,411027
7791,411028
7792,410475
7792,411027
7792,411028
7793,410578
7793,410733
7793,412357
7793,420651
7793,420867
7799,410644
7799,411045
7799,420271
7799,421166
7799,421461
7800,410946
7800,411377
7800,411382
7800,411663
7800,411829
7800,412019
7800,412370
7800,412445
7800,412543
7800,412548
7800,420305
7800,420504
7800,420518
7800,420972
7800,421109
7800,421114
7800,421502
7800,421507
7802,410648
7802,411137
7802,411378
7802,411379
7802,411383
7802,411384
7802,411653
7802,411664
7802,411665
7802,412021
7802,412020
7802,412447
7802,412448
7802,412456
7802,412544
7802,412545
7802,412549
7802,412550
7802,420306
7802,420307
7802,420359
7802,420505
7802,420506
7802,420519
7802,420520
7802,420973
7802,420974
7802,421110
7802,421111
7802,421115
7802,421116
7802,421503
7802,421504
7802,421509
7802,421510
7804,411030
7805,411030
7806,411030
7807,411030
7808,411030
7809,411030
7810,411030
7812,410647
7812,412163
7812,412457
7814,410728
7816,410728
7818,410650
7819,410650
7820,410640
7821,410640
7822,410640
7823,410640
7824,410640
7825,410640
7826,410640
7827,410640
7828,410640
7829,410651
7831,410871
7831,412074
7831,420508
7831,420509
7831,420591
7832,410871
7833,410630
7834,410538
7834,411866
7836,410645
7837,410645
7838,401823
7838,410730
7838,410827
7838,420416
7843,411031
7844,411029
7845,411029
7847,411031
7848,411031
7849,411031
7851,411031
7852,411031
7853,411029
7854,411029
7855,411029
7856,411029
7857,411029
7858,411093
7859,411093
7860,411093
7861,411029
7862,411029
7863,411030
7864,411030
7865,411030
7866,411031
7867,411030
7868,411030
7869,410656
7870,410720
7870,410879
7870,411052
7871,410657
7872,410853
7872,410718
7872,411237
7872,411340
7872,411345
7872,411049
7873,410758
7873,420514
7874,410758
7874,420514
7875,410477
7875,411349
7875,411815
7875,412396
7875,420841
7876,410692
7877,410692
7878,410692
7879,410692
7880,410692
7881,410693
7882,410652
7883,410426
7883,410720
7883,411052
7883,410854
7883,411780
7883,420014
7883,420200
7884,410851
7884,411387
7885,410728
7886,410851
7886,411047
7886,411236
7886,411341
7886,411347
7886,411600
7886,411767
7886,412076
7886,412213
7886,412279
7886,412315
7886,412596
7886,420151
7886,420471
7886,420455
7887,410668
7887,410914
7888,410668
7888,410914
7889,410670
7889,410949
7889,411576
7889,411691
7889,420017
7889,420029
7889,420300
7889,420681
7890,410948
7890,410669
7890,411575
7890,411690
7890,412626
7890,420026
7890,420462
7890,420463
7890,420464
7890,420028
7891,410477
7891,411349
7891,411815
7891,412396
7891,420841
7892,410729
7893,410851
7893,410718
7893,411387
7894,410851
7894,411047
7894,411236
7894,411341
7894,411347
7894,411778
7894,411987
7894,411988
7894,412213
7895,410851
7895,411387
7895,411389
7895,411600
7895,411767
7895,412076
7895,412279
7895,412315
7895,412596
7895,420151
7895,420471
7895,420455
7896,410851
7896,410718
7896,411387
7897,410851
7897,411387
7897,412233
7907,410778
7908,410556
7908,410937
7908,420734
7909,410557
7909,410938
7909,420736
7910,410556
7910,410937
7910,420734
7911,410711
7911,410775
7912,410711
7912,410775
7913,410711
7913,410776
7914,410711
7914,410776
7915,410884
7915,412094
7918,411250
7919,410842
7919,411251
7920,410842
7920,411251
7921,410842
7921,411251
7926,410841
7927,410840
7928,410785
7928,411366
7928,411494
7928,411514
7928,411710
7928,411998
7928,420049
7928,420227
7928,420228
7929,410785
7929,411366
7929,411494
7929,411514
7929,411710
7929,411998
7929,420049
7929,420227
7929,420228
7930,410785
7930,411366
7930,411494
7930,411514
7930,411710
7930,411998
7930,420049
7930,420227
7930,420228
7931,410785
7931,411366
7931,411494
7931,411514
7931,411710
7931,411998
7931,420049
7931,420227
7931,420228
7932,410760
7933,421343
7933,421344
7933,421346
7934,421340
7934,421341
7934,421342
7934,421343
7934,421344
7934,421346
7936,410774
7936,410984
7937,410774
7937,410984
7938,410774
7938,410984
7939,410774
7939,410984
7946,411476
7946,410814
7946,412586
7946,412602
7946,420565
7948,410754
7948,420283
7948,421333
7949,410785
7949,411366
7949,411494
7949,411514
7949,411710
7949,411998
7949,420049
7949,420227
7949,420228
7954,410685
7954,420247
7955,410922
7955,410923
7955,411020
7956,410922
7956,411019
7957,410784
7957,411161
7957,411241
7957,411723
7957,412046
7957,412064
7958,410791
7958,410963
7958,411466
7958,411909
7958,412636
7958,420248
7958,421004
7958,421414
7959,410791
7959,410962
7959,411465
7959,421327
7960,410791
7960,411913
7964,411123
7964,411124
7965,410985
7966,410984
7967,410984
7968,410984
7969,410984
7971,410986
7972,410985
7973,410985
7974,410985
7975,410985
7976,410985
7977,410985
7978,410985
7979,410985
7980,410985
7981,410986
7982,410986
7983,410986
7984,410986
7985,410986
7986,410986
7987,410986
7988,410986
7989,410986
7990,410986
7991,410986
7992,410986
7993,410986
7994,410986
7995,410985
7996,410985
7997,410985
7998,410986
7999,410986
8000,410983
8001,410983
8002,410983
8003,410983
8004,410772
8004,410982
8005,410772
8005,410982
8006,410772
8006,410982
8007,411600
8007,411777
8007,411778
8007,411987
8007,411988
8007,412076
8007,412279
8007,412315
8007,412596
8007,420013
8007,420151
8007,420471
8007,420582
8007,420455
8008,410772
8008,410982
8009,410849
8009,411237
8009,411340
8009,411345
8009,411387
8009,411388
8009,411049
8009,411599
8009,411601
8009,411765
8009,411766
8009,411777
8009,411960
8009,411961
8009,411986
8009,412075
8009,412212
8009,412233
8009,412278
8009,412313
8009,412412
8009,412595
8009,420011
8009,420013
8009,420150
8009,420454
8009,420470
8009,420676
8009,420677
8009,420776
8009,420777
8009,420991
8009,420992
8009,421082
8009,421091
8009,421092
8009,421208
8009,421211
8009,421472
8009,421473
8010,410849
8010,411237
8010,411340
8010,411345
8010,411387
8010,411389
8010,411049
8010,411599
8010,411600
8010,411765
8010,411767
8010,411777
8010,411960
8010,411961
8010,411986
8010,412075
8010,412076
8010,412212
8010,412233
8010,412278
8010,412279
8010,412313
8010,412315
8010,412595
8010,412596
8010,420013
8010,420150
8010,420151
8010,420454
8010,420470
8010,420471
8010,420676
8010,420677
8010,420776
8010,420777
8010,420455
8010,420991
8010,420992
8010,421082
8010,421091
8010,421092
8010,421208
8010,421211
8010,421472
8010,421473
8011,410988
8012,410988
8013,410988
8014,410988
8015,410988
8016,410988
8017,410988
8018,410988
8019,410988
8020,410988
8021,410988
8022,410988
8023,410988
8024,410988
8025,410988
8026,410988
8027,410988
8028,410988
8029,410988
8030,410988
8031,410988
8032,410988
8033,410988
8034,410988
8035,410988
8036,410988
8037,410988
8038,410988
8039,410988
8040,410988
8041,410988
8042,410988
8043,410988
8044,410988
8045,410988
8046,410988
8047,410988
8048,410988
8049,410988
8050,410988
8051,410988
8052,410988
8053,410988
8054,410988
8055,410988
8056,410988
8057,410988
8058,410988
8059,410988
8060,410988
8061,410988
8062,410988
8068,410856
8069,411817
8069,412397
8069,420842
8070,410846
8071,410850
8072,410850
8072,412412
8073,410850
8074,410850
8080,410883
8081,410875
8082,410946
8082,411377
8082,411382
8082,411663
8082,412019
8082,412445
8082,412543
8082,412548
8082,420305
8082,420504
8082,420518
8082,420972
8082,421109
8082,421114
8082,421502
8082,421507
8083,410732
8083,412090
8083,420036
8090,411434
8090,421137
8091,411435
8091,421138
8092,411435
8092,421138
8093,411435
8093,421138
8094,410884
8114,411599
8114,411765
8114,411960
8114,411986
8114,412075
8114,412212
8114,412233
8114,412278
8114,412313
8114,412412
8114,412595
8114,420013
8114,420150
8114,420454
8114,420470
8114,420582
8114,420676
8114,420677
8114,420718
8114,420776
8114,420777
8114,420991
8114,420992
8114,421082
8114,421091
8114,421092
8114,421208
8114,421211
8114,421472
8114,421473
8115,411599
8115,411765
8115,411777
8115,411960
8115,411986
8115,412075
8115,412212
8115,412233
8115,412278
8115,412313
8115,412595
8115,420013
8115,420150
8115,420454
8115,420470
8115,420199
8115,420582
8115,420676
8115,420677
8115,420718
8115,420776
8115,420777
8115,420991
8115,420992
8115,421082
8115,421091
8115,421092
8115,421208
8115,421211
8115,421472
8115,421473
8116,410719
8116,411050
8116,411238
8116,410851
8116,411339
8116,411344
8118,411123
8120,411125
8121,411123
8121,411125
8121,420725
8121,420726
8122,411126
8123,411126
8124,410674
8125,410675
8126,410678
8127,410679
8128,410680
8129,410681
8130,410977
8130,412162
8130,420819
8133,411035
8134,411035
8135,411035
8136,410968
8136,411470
8136,420574
8137,410964
8137,411467
8137,411910
8140,411036
8141,411036
8142,411761
8142,412105
8144,411388
8144,411601
8144,411766
8144,411778
8144,411961
8144,411987
8144,411988
8144,412411
8144,412213
8145,411388
8145,411601
8145,411766
8145,411778
8145,411961
8145,411987
8145,411988
8145,412411
8145,412213
8145,420011
8145,421370
8147,411046
8147,411424
8147,411758
8153,411019
8154,411020
8155,411020
8156,411019
8157,411019
8158,411019
8159,411019
8160,411019
8161,411019
8162,411019
8164,411003
8164,411482
8164,412016
8164,412628
8165,411004
8165,411481
8165,412291
8165,412492
8165,412528
8165,412629
8165,420344
8165,420561
8167,411015
8168,411202
8169,411203
8170,411203
8171,411124
8172,411124
8174,411027
8174,411650
8174,411685
8174,412609
8174,420272
8174,421209
8175,411027
8175,420272
8175,420328
8175,420012
8175,421209
8175,421214
8176,411043
8177,411035
8178,411035
8179,411035
8180,411035
8181,411035
8182,411035
8183,411035
8185,411035
8186,411132
8187,410846
8188,411960
8188,411961
8188,412213
8188,420013
8188,420199
8189,411047
8189,411236
8189,411341
8189,411347
8189,411387
8189,411599
8189,411765
8189,411986
8189,412075
8189,412278
8189,412313
8189,412595
8189,420150
8189,420454
8189,420470
8189,420676
8189,420677
8189,420776
8189,420777
8189,420991
8189,420992
8189,421082
8189,421091
8189,421092
8189,421208
8189,421211
8189,421472
8189,421473
8190,411777
8190,412212
8190,412233
8190,412412
8190,420013
8190,420199
8190,420582
8194,411224
8194,411390
8194,411604
8194,411769
8194,411780
8194,412077
8194,412280
8194,412317
8194,412597
8194,420014
8194,412413
8194,420200
8194,420456
8194,420152
8194,420472
8194,420583
8194,420678
8194,420778
8194,420793
8194,420993
8194,421079
8194,421093
8194,421212
8194,421474
8194,421367
8195,411095
8202,411091
8202,411552
8203,411161
8204,411161
8205,411161
8205,411486
8205,412335
8214,411161
8214,411924
8215,420198
8216,411390
8216,411604
8216,411769
8216,411780
8216,411959
8216,412077
8216,412280
8216,412317
8216,412214
8216,412597
8216,420456
8216,420152
8216,420472
8216,420678
8216,420778
8216,420993
8216,421093
8216,421212
8216,421474
8217,411778
8217,411987
8217,411988
8217,412213
8217,420011
8217,420718
8218,411050
8218,411238
8218,411339
8218,411344
8218,412412
8219,411047
8219,411238
8219,411339
8219,411344
8219,412412
8220,411050
8220,411238
8220,411339
8220,411344
8223,412117
8223,420182
8223,420353
8223,420539
8223,420610
8224,411424
8224,412643
8224,420625
8225,411433
8226,411161
8226,412046
8227,411138
8228,411146
8228,411424
8228,411441
8228,411450
8228,411458
8228,411758
8228,412109
8229,411226
8230,411226
8230,411752
8230,412552
8233,411487
8233,411723
8236,411144
8237,411144
8237,411886
8238,411144
8238,411886
8238,411549
8239,411144
8239,411549
8240,411144
8240,411886
8240,411549
8242,420017
8242,420029
8242,420300
8242,420681
8243,420462
8243,420463
8243,420464
8243,420028
8245,420051
8246,420051
8247,420051
,411535
8263,411208
8263,412011
8264,411209
8264,412012
8265,412411
8265,412260
8265,420718
8265,421077
8265,421370
8266,411778
8266,411987
8266,411988
8267,411604
8267,411769
8267,411959
8269,412213
8269,412233
8269,412412
8270,411777
8270,420199
8278,411573
8281,411232
8281,411369
8281,411489
8281,411510
8281,411702
8281,411993
8281,412217
8281,412302
8281,412307
